entity_group,entity_normalized,count,word_versions
LOCATION,марганці,1,['Марганці']
LOCATION,мартина,1,['Мартина']
LOCATION,мартинівка,2,['Мартинівка']
LOCATION,мартинівки,1,['Мартинівки']
LOCATION,маршаллових островах,2,"['Маршаллових островах', 'Маршаллових Островах']"
LOCATION,маріуполь,14,['Маріуполь']
LOCATION,маріупольський,1,['Маріупольський']
LOCATION,маріупольський драмтеатр,1,['Маріупольський драмтеатр']
LOCATION,маріупольського,1,['Маріупольського']
LOCATION,маріупольського театру,3,['Маріупольського театру']
LOCATION,маріуполя,48,['Маріуполя']
LOCATION,маріуполі,43,['Маріуполі']
LOCATION,мар’янці,1,['Мар’янці']
LOCATION,мар’їнки,1,['Мар’їнки']
LOCATION,масани,1,['Масани']
LOCATION,масютівка,1,['Масютівка']
LOCATION,масютівці,1,['Масютівці']
LOCATION,матвієнко,1,['Матвієнко']
LOCATION,мах,1,['мах']
LOCATION,махновка,4,['Махновка']
LOCATION,махновки,1,['Махновки']
LOCATION,махнівка,1,['Махнівка']
LOCATION,машовця,1,['Машовця']
LOCATION,маяк,2,['Маяк']
LOCATION,маяках,1,['Маяках']
LOCATION,маяки,2,['Маяки']
LOCATION,маяків,2,['Маяків']
LOCATION,маямі,8,['Маямі']
LOCATION,мвс,1,['МВС']
LOCATION,ме,2,"['ме', 'Ме']"
LOCATION,медельїна,1,['Медельїна']
LOCATION,медельїні,1,['Медельїні']
LOCATION,медіазони,1,['Медіазони']
LOCATION,медікому,1,['Медікому']
LOCATION,межигір,2,['Межигір']
LOCATION,межигірʼї,1,['Межигірʼї']
LOCATION,межигір’ю,1,['Межигір’ю']
LOCATION,межигір’я,3,['Межигір’я']
LOCATION,межигір’ї,2,['Межигір’ї']
LOCATION,межова,3,['Межова']
LOCATION,межова дніпропетровська область,2,['Межова Дніпропетровська область']
LOCATION,межової,1,['Межової']
LOCATION,межівську громаду,1,['Межівську громаду']
LOCATION,мейфері,1,['Мейфері']
LOCATION,мекленбург-передня померанія,1,['Мекленбург-Передня Померанія']
LOCATION,мексикою,1,['Мексикою']
LOCATION,мексиці,3,['Мексиці']
LOCATION,меловий,1,['Меловий']
LOCATION,мелітополь,7,['Мелітополь']
LOCATION,мелітополя,9,['Мелітополя']
LOCATION,мелітополі,15,['Мелітополі']
LOCATION,мер,1,['мер']
LOCATION,мерації,1,['мерації']
LOCATION,меру,1,['меру']
LOCATION,меріленді,1,['Меріленді']
LOCATION,месники,1,['Месники']
LOCATION,месіанський,1,['Месіанський']
LOCATION,металургійного,1,['Металургійного']
LOCATION,мечникова,2,['Мечникова']
LOCATION,ми,5,['ми']
LOCATION,миканорівка,1,['Миканорівка']
LOCATION,миколаєва,3,['Миколаєва']
LOCATION,миколаєвим,1,['Миколаєвим']
LOCATION,миколаєву,2,['Миколаєву']
LOCATION,миколаєвубалістикою,1,['Миколаєвубалістикою']
LOCATION,миколаєві,7,['Миколаєві']
LOCATION,миколаїв,10,['Миколаїв']
LOCATION,миколаїв.,1,['Миколаїв.']
LOCATION,миколаївка,3,['Миколаївка']
LOCATION,миколаївна львівщині,1,['Миколаївна Львівщині']
LOCATION,миколаївни,1,['Миколаївни']
LOCATION,миколаївська,4,['Миколаївська']
LOCATION,миколаївський,1,['Миколаївський']
LOCATION,миколаївський храм,1,['Миколаївський храм']
LOCATION,миколаївської та одеської областей,1,['Миколаївської та Одеської областей']
LOCATION,миколаївську область,2,['Миколаївську область']
LOCATION,миколаївську області,1,['Миколаївську області']
LOCATION,миколаївській,4,['Миколаївській']
LOCATION,миколаївській громаді,1,['Миколаївській громаді']
LOCATION,миколаївській областях,2,['Миколаївській областях']
LOCATION,миколаївській області,2,['Миколаївській області']
LOCATION,миколаївці краматорського району,1,['Миколаївці Краматорського району']
LOCATION,миколаївщина,6,['Миколаївщина']
LOCATION,миколаївщини,3,['Миколаївщини']
LOCATION,миколаївщину,8,['Миколаївщину']
LOCATION,миколаївщині,11,['Миколаївщині']
LOCATION,микільський,1,['Микільський']
LOCATION,микільським,1,['Микільським']
LOCATION,милове,1,['Милове']
LOCATION,мир,4,"['мир', 'Мир']"
LOCATION,мира,1,['мира']
LOCATION,миргород,1,['Миргород']
LOCATION,миргородського району,1,['Миргородського району']
LOCATION,миргородському,1,['Миргородському']
LOCATION,миргородському районі полтавщини,1,['Миргородському районі Полтавщини']
LOCATION,миргороду,1,['Миргороду']
LOCATION,миргороді,2,['Миргороді']
LOCATION,мирна долина,1,['Мирна Долина']
LOCATION,мирне,1,['Мирне']
LOCATION,мирного,1,['Мирного']
LOCATION,мирноград,41,['Мирноград']
LOCATION,мирнограда,40,['Мирнограда']
LOCATION,мирноградом,6,['Мирноградом']
LOCATION,мирноградсько-покровської,1,['Мирноградсько-Покровської']
LOCATION,мирноградської,1,['Мирноградської']
LOCATION,мирноградській,1,['Мирноградській']
LOCATION,мирнограду,8,['Мирнограду']
LOCATION,мирнограді,21,['Мирнограді']
LOCATION,мирнограді кремль,1,['Мирнограді Кремль']
LOCATION,мирні,1,['Мирні']
LOCATION,миролюбівка,1,['Миролюбівка']
LOCATION,миролюбівки,2,['Миролюбівки']
LOCATION,миронівка,1,['Миронівка']
LOCATION,миронівки,1,['Миронівки']
LOCATION,миротворці,1,['Миротворці']
LOCATION,миру,2,['миру']
LOCATION,мирівська,1,['Мирівська']
LOCATION,мирівську,1,['Мирівську']
LOCATION,мирівській,1,['Мирівській']
LOCATION,митах,1,['митах']
LOCATION,михайлівка,1,['Михайлівка']
LOCATION,михайлівка-рубежівка,1,['Михайлівка-Рубежівка']
LOCATION,михайлівський золотоверхий собор,1,['Михайлівський золотоверхий собор']
LOCATION,михайлівського собору,1,['Михайлівського собору']
LOCATION,мо,1,['мо']
LOCATION,мовірніше,1,['мовірніше']
LOCATION,могилів-подільську,2,['Могилів-Подільську']
LOCATION,могриці,1,['Могриці']
LOCATION,моздоку північна осетія,1,['Моздоку Північна Осетія']
LOCATION,мозиря,2,['Мозиря']
LOCATION,мокрі,1,['Мокрі']
LOCATION,мокрі я,1,['Мокрі Я']
LOCATION,мокрі яли,5,['Мокрі Яли']
LOCATION,мол,3,['Мол']
LOCATION,молдо,2,['Молдо']
LOCATION,молдова,17,['Молдова']
LOCATION,молдовагаз,1,['Молдовагаз']
LOCATION,молдовагазу,1,['Молдовагазу']
LOCATION,молдови,61,['Молдови']
LOCATION,молдови кишиневі,1,['Молдови Кишиневі']
LOCATION,молдови росія,1,['Молдови Росія']
LOCATION,молдовизапровадив,1,['Молдовизапровадив']
LOCATION,молдовою,10,['Молдовою']
LOCATION,молдову,9,['Молдову']
LOCATION,молдові,12,['Молдові']
LOCATION,молнии,4,['Молнии']
LOCATION,молний,6,['Молний']
LOCATION,молнию,2,['Молнию']
LOCATION,молния,5,['Молния']
LOCATION,молниями,1,['Молниями']
LOCATION,молниях,1,['Молниях']
LOCATION,молнія,1,['Молнія']
LOCATION,молнії,1,['Молнії']
LOCATION,молодіжне,2,['Молодіжне']
LOCATION,монголія,1,['Монголія']
LOCATION,монголії,3,['Монголії']
LOCATION,монумента незалежності,1,['Монумента Незалежності']
LOCATION,монументом незалежності,1,['Монументом Незалежності']
LOCATION,мор,2,"['Мор', 'мор']"
LOCATION,моравії,1,['Моравії']
LOCATION,мордвічева,3,['Мордвічева']
LOCATION,морозного,1,['Морозного']
LOCATION,моря,1,['моря']
LOCATION,морян,1,['морян']
LOCATION,морі,1,['морі']
LOCATION,москва,554,"['Москви', 'Москва']"
LOCATION,москви північна корея,1,['Москви Північна Корея']
LOCATION,москви росія,1,['Москви Росія']
LOCATION,москви сша,1,['Москви США']
LOCATION,москви україні,1,['Москви Україні']
LOCATION,москви це,1,['Москви Це']
LOCATION,москви індії,1,['Москви Індії']
LOCATION,москвинапередодні,1,['Москвинапередодні']
LOCATION,москвою,57,['Москвою']
LOCATION,москвою вашингтону,1,['Москвою Вашингтону']
LOCATION,москву,84,['Москву']
LOCATION,москву пригожина,1,['Москву Пригожина']
LOCATION,москві,204,['Москві']
LOCATION,москві туапсе,1,['Москві Туапсе']
LOCATION,московка,1,['Московка']
LOCATION,московська,1,['Московська']
LOCATION,московська область,1,['Московська область']
LOCATION,московським царством,1,['Московським царством']
LOCATION,московському районі,1,['Московському районі']
LOCATION,московською державою батуринські,1,['Московською державою Батуринські']
LOCATION,московською та краснодарською областями,1,['Московською та Краснодарською областями']
LOCATION,московської області,5,['Московської області']
LOCATION,московську,1,['Московську']
LOCATION,московській області,3,['Московській області']
LOCATION,московія,1,['Московія']
LOCATION,московією,1,['Московією']
LOCATION,московії,2,['Московії']
LOCATION,моссаду,1,['Моссаду']
LOCATION,мости,1,['мости']
LOCATION,мотовилівка,1,['Мотовилівка']
LOCATION,му,2,['му']
LOCATION,му становищі,1,['му становищі']
LOCATION,мукачева,3,['Мукачева']
LOCATION,мукачева районного центру,1,['Мукачева районного центру']
LOCATION,мукачево,6,['Мукачево']
LOCATION,мукачевого,1,['Мукачевого']
LOCATION,мукачеву угоршина,1,['Мукачеву Угоршина']
LOCATION,мурафа,1,['Мурафа']
LOCATION,мурафи бої,1,['Мурафи Бої']
LOCATION,мурманська,1,['Мурманська']
LOCATION,мурманська область,1,['Мурманська область']
LOCATION,мурманської,1,['Мурманської']
LOCATION,мурманську,1,['Мурманську']
LOCATION,мурманській,3,['Мурманській']
LOCATION,мурманській області,6,['Мурманській області']
LOCATION,мусову,1,['мусову']
LOCATION,мут,1,['мут']
LOCATION,мучной,1,['Мучной']
LOCATION,мщині,1,['мщині']
LOCATION,мюнхен,1,['Мюнхен']
LOCATION,мюнхена,4,['Мюнхена']
LOCATION,мюнхенський безпек,1,['Мюнхенський безпек']
LOCATION,мюнхенському аеропорті,1,['Мюнхенському аеропорті']
LOCATION,мюнхенську,1,['Мюнхенську']
LOCATION,мюнхенській,5,['Мюнхенській']
LOCATION,мюнхенській конференції,4,['Мюнхенській конференції']
LOCATION,мюнхені,26,['Мюнхені']
LOCATION,мі,4,"['Мі', 'мі']"
LOCATION,мі-2,1,['Мі-2']
LOCATION,міг,1,['Міг']
LOCATION,міграція,1,['Міграція']
LOCATION,мілані,3,['Мілані']
LOCATION,міллерово,3,['Міллерово']
LOCATION,міллерового,1,['Міллерового']
LOCATION,міллі,1,['Міллі']
LOCATION,мілове,2,['Мілове']
LOCATION,мілового,1,['Мілового']
LOCATION,мілового росіяни,1,['Мілового росіяни']
LOCATION,міловому,1,['Міловому']
LOCATION,мілу,1,['мілу']
LOCATION,мілі,1,['мілі']
LOCATION,мін,9,"['мін', 'Мін']"
LOCATION,мінго,1,['мінго']
LOCATION,міндіча,1,['Міндіча']
LOCATION,мінськ,2,['Мінськ']
LOCATION,мінська,1,['Мінська']
LOCATION,мінськом,2,['Мінськом']
LOCATION,мінську,2,['Мінську']
LOCATION,мірабо,1,['Мірабо']
LOCATION,міракс парк,1,['Міракс парк']
LOCATION,мірмекій,3,['Мірмекій']
LOCATION,міста,3,['міста']
LOCATION,місті,1,['місті']
LOCATION,мітинське кладовище,1,['Мітинське кладовище']
LOCATION,м’янма,1,['М’янма']
LOCATION,м’янми,1,['М’янми']
LOCATION,м’янці,1,['м’янці']
LOCATION,н,4,"['Н', 'н']"
LOCATION,на,7,"['на', 'На']"
LOCATION,нагоду,1,['нагоду']
LOCATION,нагорному карабаху,1,['Нагорному Карабаху']
LOCATION,нагоряни,1,['Нагоряни']
LOCATION,нагірному карабаху,1,['Нагірному Карабаху']
LOCATION,над,1,['над']
LOCATION,надгробок,1,['Надгробок']
LOCATION,надеждинка,1,['Надеждинка']
LOCATION,надежівка,1,['Надежівка']
LOCATION,надія,2,"['Надія', 'надія']"
LOCATION,нальвівщиніросіяни,1,['НаЛьвівщиніросіяни']
LOCATION,напрямках,2,['напрямках']
LOCATION,населени,1,['населени']
LOCATION,наславча,1,['Наславча']
LOCATION,наславчі,1,['Наславчі']
LOCATION,наслідки,2,['Наслідки']
LOCATION,наступ,1,['наступ']
LOCATION,наталії,1,['Наталії']
LOCATION,нато,25,['НАТО']
LOCATION,находкою,1,['Находкою']
LOCATION,нахімовське,1,['Нахімовське']
LOCATION,нацгвардія,1,['Нацгвардія']
LOCATION,нацгвардії,8,['Нацгвардії']
LOCATION,нацгвардії азов,1,['Нацгвардії Азов']
LOCATION,нд,2,['нд']
LOCATION,ндер,5,['ндер']
LOCATION,не,7,"['Не', 'не']"
LOCATION,неба,1,['неба']
LOCATION,нева,1,['нева']
LOCATION,неділю,1,['неділю']
LOCATION,нежеголь,2,['Нежеголь']
LOCATION,нежиловичі бучанського району,1,['Нежиловичі Бучанського району']
LOCATION,неліпівка,1,['Неліпівка']
LOCATION,немирів,1,['Немирів']
LOCATION,немишлянського району,1,['Немишлянського району']
LOCATION,нення європа,1,['нення Європа']
LOCATION,неп,2,['Неп']
LOCATION,нептун,1,['Нептун']
LOCATION,нептунів,1,['Нептунів']
LOCATION,нескорених,1,['Нескорених']
LOCATION,нескучне,2,['Нескучне']
LOCATION,неструмлено,1,['неструмлено']
LOCATION,нець,1,['нець']
LOCATION,ни,2,['ни']
LOCATION,ни київської,1,['ни Київської']
LOCATION,нивки,1,['Нивки']
LOCATION,нижнього клина,2,['Нижнього Клина']
LOCATION,нижнього новгорода,1,['Нижнього Новгорода']
LOCATION,нижньогородської області,1,['Нижньогородської області']
LOCATION,нижньогородській областях,1,['Нижньогородській областях']
LOCATION,нижньогородській області рф,1,['Нижньогородській області РФ']
LOCATION,нижньокамську,1,['Нижньокамську']
LOCATION,нижньому новгороді,1,['Нижньому Новгороді']
LOCATION,нии,2,['нии']
LOCATION,ний,2,['ний']
LOCATION,ник,2,['ник']
LOCATION,ника,1,['ника']
LOCATION,никанорівка,3,['Никанорівка']
LOCATION,ники,1,['ники']
LOCATION,николаевский ваньок,1,['Николаевский Ваньок']
LOCATION,никольське,1,['Никольське']
LOCATION,ником,2,['ником']
LOCATION,ників,2,['ників']
LOCATION,ним,1,['ним']
LOCATION,них,2,['них']
LOCATION,них сил,1,['них сил']
LOCATION,ницький,1,['ницький']
LOCATION,ницю,2,['ницю']
LOCATION,ниця,1,['ниця']
LOCATION,ниці,2,['ниці']
LOCATION,ниці 2.0,1,['ниці 2.0']
LOCATION,ния,1,['ния']
LOCATION,но,2,['но']
LOCATION,но курська область,1,['но Курська область']
LOCATION,но-франківськтабурштин,1,['но-ФранківськтаБурштин']
LOCATION,нова зеландія,1,['Нова Зеландія']
LOCATION,нова земля,1,['Нова Земля']
LOCATION,нова полтавка,1,['Нова Полтавка']
LOCATION,нова пошта,1,['Нова Пошта']
LOCATION,нова сорочина,2,['Нова Сорочина']
LOCATION,нова таволжанка,2,['Нова Таволжанка']
LOCATION,новгород,4,['Новгород']
LOCATION,новгород-сіверський,1,['Новгород-Сіверський']
LOCATION,новгород-сіверського районів,1,['Новгород-Сіверського районів']
LOCATION,новгород-сіверському,1,['Новгород-Сіверському']
LOCATION,новгород-сіверському районі,1,['Новгород-Сіверському районі']
LOCATION,новгородське скобляка,1,['Новгородське Скобляка']
LOCATION,новгородською,1,['Новгородською']
LOCATION,новгородської областей,3,['Новгородської областей']
LOCATION,новгородської області,1,['Новгородської області']
LOCATION,новгородській області,19,['Новгородській області']
LOCATION,нове,2,['Нове']
LOCATION,нове шахове,1,['Нове Шахове']
LOCATION,новеньке,20,['Новеньке']
LOCATION,новий калинів,1,['Новий Калинів']
LOCATION,новий комар,4,['Новий Комар']
LOCATION,новий путь,3,['Новий Путь']
LOCATION,новий путь глушковського району курської області,1,['Новий Путь Глушковського району Курської області']
LOCATION,новий труд,1,['Новий Труд']
LOCATION,ново,1,['Ново']
LOCATION,ново-огар,1,['Ново-Огар']
LOCATION,ново-огарьово,5,['Ново-Огарьово']
LOCATION,новоазовську донецька область,1,['Новоазовську Донецька область']
LOCATION,новобаварський район,1,['Новобаварський район']
LOCATION,новобаварському районі,2,['Новобаварському районі']
LOCATION,новобахмутівка,1,['Новобахмутівка']
LOCATION,новобахмутівку,1,['Новобахмутівку']
LOCATION,нововасилівку,1,['Нововасилівку']
LOCATION,нововодяне,2,['Нововодяне']
LOCATION,нововолинськ,4,['Нововолинськ']
LOCATION,нововолинська,2,['Нововолинська']
LOCATION,нововолинської громади,1,['Нововолинської громади']
LOCATION,нововолинської громади волинської області,1,['Нововолинської громади Волинської області']
LOCATION,новогеоргіївка,4,['Новогеоргіївка']
LOCATION,новогеоргіївку,1,['Новогеоргіївку']
LOCATION,нового комара,1,['Нового Комара']
LOCATION,новодністровську,5,['Новодністровську']
LOCATION,новодністровську чернівецької області,1,['Новодністровську Чернівецької області']
LOCATION,новокуйбишевська,1,['Новокуйбишевська']
LOCATION,новокуйбишівський,1,['Новокуйбишівський']
LOCATION,новокуйбішівський,1,['Новокуйбішівський']
LOCATION,новолюбимовку,1,['Новолюбимовку']
LOCATION,новолюбимівка,1,['Новолюбимівка']
LOCATION,новолюбимівка токмацького району запорізької області,1,['Новолюбимівка Токмацького району Запорізької області']
LOCATION,новолюбимівки,4,['Новолюбимівки']
LOCATION,новолюбимівку,2,['Новолюбимівку']
LOCATION,новолюбимівці,4,['Новолюбимівці']
LOCATION,новомальтинську,1,['Новомальтинську']
LOCATION,новомиколаївка,4,['Новомиколаївка']
LOCATION,новомиколаївки,1,['Новомиколаївки']
LOCATION,новомиколаївку,1,['Новомиколаївку']
LOCATION,новомихайлівка,1,['Новомихайлівка']
LOCATION,новомихайлівки,2,['Новомихайлівки']
LOCATION,новомлинськ,7,['Новомлинськ']
LOCATION,новомлинська,10,['Новомлинська']
LOCATION,новомлинськом,1,['Новомлинськом']
LOCATION,новомлинську,2,['Новомлинську']
LOCATION,новомосковськ,5,['Новомосковськ']
LOCATION,новомосковський,1,['Новомосковський']
LOCATION,новоолександрівки,1,['Новоолександрівки']
LOCATION,новоолександрівку,1,['Новоолександрівку']
LOCATION,новоолександрівській громаді,1,['Новоолександрівській громаді']
LOCATION,новооленівка,1,['Новооленівка']
LOCATION,новоочеретувате,2,['Новоочеретувате']
LOCATION,новопавлівка,5,['Новопавлівка']
LOCATION,новопавлівки,8,['Новопавлівки']
LOCATION,новопавлівський,2,['Новопавлівський']
LOCATION,новопавлівський напрямки,1,['Новопавлівський напрямки']
LOCATION,новопавлівському,3,['Новопавлівському']
LOCATION,новопавлівському напрямках,2,['Новопавлівському напрямках']
LOCATION,новопавлівському напрямку,4,['Новопавлівському напрямку']
LOCATION,новопетровське,1,['Новопетровське']
LOCATION,новопразької громад,1,['Новопразької громад']
LOCATION,новопустинка,1,['Новопустинка']
LOCATION,новоросійськ,18,['Новоросійськ']
LOCATION,новоросійськ україна,1,['Новоросійськ Україна']
LOCATION,новоросійська,12,['Новоросійська']
LOCATION,новоросійська краснодарський край,1,['Новоросійська Краснодарський край']
LOCATION,новоросійської бухти,1,['Новоросійської бухти']
LOCATION,новоросійську,15,['Новоросійську']
LOCATION,новоросійську виробництва,1,['Новоросійську Виробництва']
LOCATION,новоросійську україна,2,['Новоросійську Україна']
LOCATION,новоросія,2,['Новоросія']
LOCATION,новоросії,5,['Новоросії']
LOCATION,новоселівка,3,['Новоселівка']
LOCATION,новоселівку,1,['Новоселівку']
LOCATION,новоселівського району,1,['Новоселівського району']
LOCATION,новоселівці,1,['Новоселівці']
LOCATION,новосергіївки,1,['Новосергіївки']
LOCATION,новосибірську,1,['Новосибірську']
LOCATION,новосибірській області,2,['Новосибірській області']
LOCATION,новосілка,3,['Новосілка']
LOCATION,новосілкана,1,['Новосілкана']
LOCATION,новосілки,1,['Новосілки']
LOCATION,новосілкинамагається,1,['Новосілкинамагається']
LOCATION,новоторецьке,1,['Новоторецьке']
LOCATION,новотроїцьке,4,['Новотроїцьке']
LOCATION,новотроїцького,1,['Новотроїцького']
LOCATION,новоуспенівське,1,['Новоуспенівське']
LOCATION,новошахтинський,1,['Новошахтинський']
LOCATION,новошахтинську,1,['Новошахтинську']
LOCATION,новоєгорівка,1,['Новоєгорівка']
LOCATION,новоіванівка,1,['Новоіванівка']
LOCATION,новоіванівки,1,['Новоіванівки']
LOCATION,новоіванівку,1,['Новоіванівку']
LOCATION,нової каховки,3,['Нової Каховки']
LOCATION,нової маячки херсонської області,1,['Нової Маячки Херсонської області']
LOCATION,нову каховку,2,['Нову Каховку']
LOCATION,нові петрівці,2,['Нові Петрівці']
LOCATION,нові яричі,1,['Нові Яричі']
LOCATION,новій водолазі,1,['Новій Водолазі']
LOCATION,новій землі,2,['Новій Землі']
LOCATION,новій каховці,1,['Новій Каховці']
LOCATION,ного,4,['ного']
LOCATION,ном,1,['ном']
LOCATION,нополя,2,['нополя']
LOCATION,нополі,1,['нополі']
LOCATION,нор,1,['Нор']
LOCATION,норвегію,1,['Норвегію']
LOCATION,норвегія,6,['Норвегія']
LOCATION,норвегією,2,['Норвегією']
LOCATION,норвегії,18,['Норвегії']
LOCATION,норвегії осло,1,['Норвегії Осло']
LOCATION,нормандії,1,['Нормандії']
LOCATION,носівка,3,['Носівка']
LOCATION,ноходець,1,['ноходець']
LOCATION,ною,2,['ною']
LOCATION,ної,2,['ної']
LOCATION,ної системи,1,['ної системи']
LOCATION,нська,1,['нська']
LOCATION,нський,1,['нський']
LOCATION,нського заводу,1,['нського заводу']
LOCATION,нської,1,['нської']
LOCATION,нської коаліції,1,['нської коаліції']
LOCATION,ну,7,['ну']
LOCATION,нуково,1,['нуково']
LOCATION,нці,1,['нці']
LOCATION,ный,1,['ный']
LOCATION,нь,1,['нь']
LOCATION,нью-делі,1,['Нью-Делі']
LOCATION,нью-джерсі,1,['Нью-Джерсі']
LOCATION,нью-йорк,1,['Нью-Йорк']
LOCATION,нью-йорка,4,['Нью-Йорка']
LOCATION,нью-йорку,13,['Нью-Йорку']
LOCATION,ню,1,['ню']
LOCATION,нюрнберг,1,['Нюрнберг']
LOCATION,ня,1,['ня']
LOCATION,нях,1,['нях']
LOCATION,ні,12,"['ні', 'Ні']"
LOCATION,ні сили,1,['ні Сили']
LOCATION,нів,2,['нів']
LOCATION,нівців,1,['нівців']
LOCATION,нігер,1,['Нігер']
LOCATION,нігері,1,['Нігері']
LOCATION,нігерія,1,['Нігерія']
LOCATION,нігівщині,1,['нігівщині']
LOCATION,нідерландами,1,['Нідерландами']
LOCATION,нідерландах,7,['Нідерландах']
LOCATION,нідерланди,9,['Нідерланди']
LOCATION,нідерландів,9,['Нідерландів']
LOCATION,ніжатина нива поле,1,['Ніжатина нива поле']
LOCATION,ніжин,11,['Ніжин']
LOCATION,ніжин росія,1,['Ніжин Росія']
LOCATION,ніжина,5,['Ніжина']
LOCATION,ніжинська,1,['Ніжинська']
LOCATION,ніжинського полку,1,['Ніжинського полку']
LOCATION,ніжинському напрямку,1,['Ніжинському напрямку']
LOCATION,ніжинському району,1,['Ніжинському району']
LOCATION,ніжинському районі,3,['Ніжинському районі']
LOCATION,ніжинщину,1,['Ніжинщину']
LOCATION,ніжинщині,1,['Ніжинщині']
LOCATION,ніжині,5,['Ніжині']
LOCATION,нізації,1,['нізації']
LOCATION,ній,1,['ній']
LOCATION,нік,5,['нік']
LOCATION,нікарагуа,1,['Нікарагуа']
LOCATION,ніколаєвки,1,['Ніколаєвки']
LOCATION,ніколаєво,5,['Ніколаєво']
LOCATION,нікольскоє,1,['Нікольскоє']
LOCATION,нікольскоє тамбовська область,1,['Нікольскоє Тамбовська область']
LOCATION,нікольський,2,['Нікольський']
LOCATION,нікополем,1,['Нікополем']
LOCATION,нікополь,2,['Нікополь']
LOCATION,нікопольський район,1,['Нікопольський район']
LOCATION,нікопольському районі,1,['Нікопольському районі']
LOCATION,нікопольщину,1,['Нікопольщину']
LOCATION,нікопольщині,3,['Нікопольщині']
LOCATION,нікополю,1,['Нікополю']
LOCATION,нікополя,2,['Нікополя']
LOCATION,нікополі,2,['Нікополі']
LOCATION,німе,1,['Німе']
LOCATION,німеч,1,['Німеч']
LOCATION,німеччина,62,['Німеччина']
LOCATION,німеччини,106,['Німеччини']
LOCATION,німеччинипрог,1,['Німеччинипрог']
LOCATION,німеччиною,4,['Німеччиною']
LOCATION,німеччину,6,['Німеччину']
LOCATION,німеччині,32,['Німеччині']
LOCATION,ніпра,1,['ніпра']
LOCATION,ніпрі,1,['ніпрі']
LOCATION,ніпрів,1,['ніпрів']
LOCATION,ніпріта,1,['ніпріта']
LOCATION,нічної варти,1,['Нічної варти']
LOCATION,нія,1,['нія']
LOCATION,о,17,"['О', 'о']"
LOCATION,обжора,1,['Обжора']
LOCATION,обласного,1,['обласного']
LOCATION,областей,1,['областей']
LOCATION,область,2,['область']
LOCATION,областях,1,['областях']
LOCATION,області,6,['області']
LOCATION,областідмитр,1,['областіДмитр']
LOCATION,областіолек,1,['областіОлек']
LOCATION,областіпостраждала,1,['областіпостраждала']
LOCATION,областіу,1,['областіу']
LOCATION,обнінська,1,['Обнінська']
LOCATION,"оболонський проспект, 32",1,"['Оболонський проспект, 32']"
LOCATION,оболонським,1,['Оболонським']
LOCATION,оболонського,1,['Оболонського']
LOCATION,оболонському,4,['Оболонському']
LOCATION,оболонському районах,1,['Оболонському районах']
LOCATION,оболонському районі,8,['Оболонському районі']
LOCATION,оболоні,8,['Оболоні']
LOCATION,оболоні дрім та,1,['Оболоні Дрім та']
LOCATION,оболоні дрім таун,1,['Оболоні Дрім таун']
LOCATION,оборони,5,['оборони']
LOCATION,оборони півдня,1,['оборони Півдня']
LOCATION,обстріл харкова,1,['Обстріл Харкова']
LOCATION,обстріли дніпропетровської області,1,['Обстріли Дніпропетровської області']
LOCATION,обухова,1,['Обухова']
LOCATION,обухова ніна,1,['Обухова Ніна']
LOCATION,обухові,4,['Обухові']
LOCATION,обухів,4,['Обухів']
LOCATION,обухівський завод,1,['Обухівський завод']
LOCATION,обухівському,5,['Обухівському']
LOCATION,обухівському районах,3,['Обухівському районах']
LOCATION,обухівському районі,6,['Обухівському районі']
LOCATION,обухівському районі київської області,1,['Обухівському районі Київської області']
LOCATION,обухівському районі київщини,1,['Обухівському районі Київщини']
LOCATION,обухівському районітравмовано,1,['Обухівському районітравмовано']
LOCATION,обухівта,1,['Обухівта']
LOCATION,обухівщині,2,['Обухівщині']
LOCATION,об’єднан,1,['Об’єднан']
LOCATION,об’єднаним арабським еміратам,1,['Об’єднаним Арабським Еміратам']
LOCATION,об’єднаних арабських еміратах,4,['Об’єднаних Арабських Еміратах']
LOCATION,об’єднаних арабських еміратів,3,['Об’єднаних Арабських Еміратів']
LOCATION,ова,4,"['ОВА', 'ова']"
LOCATION,овальному,1,['Овальному']
LOCATION,овальному кабінеті,38,['Овальному кабінеті']
LOCATION,овий,1,['овий']
LOCATION,ово,1,['ово']
LOCATION,ового,1,['ового']
LOCATION,ової,1,['ової']
LOCATION,ові,1,['ові']
LOCATION,огайо,1,['Огайо']
LOCATION,ого,1,['ого']
LOCATION,ого потоку,1,['ого потоку']
LOCATION,огоявленський собор,1,['огоявленський собор']
LOCATION,огірки,1,['Огірки']
LOCATION,огірцеве,1,['Огірцеве']
LOCATION,одеса,45,['Одеса']
LOCATION,одеса запоріжжя,3,['Одеса Запоріжжя']
LOCATION,одеси,54,['Одеси']
LOCATION,одеси приморському,1,['Одеси Приморському']
LOCATION,одесою,2,['Одесою']
LOCATION,одесу,42,['Одесу']
LOCATION,одеськ,1,['Одеськ']
LOCATION,одеська,8,['Одеська']
LOCATION,одеська області,1,['Одеська області']
LOCATION,одеський порт,1,['Одеський порт']
LOCATION,одеський регіон,1,['Одеський регіон']
LOCATION,одеського морського порту,1,['Одеського морського порту']
LOCATION,одеського району,1,['Одеського району']
LOCATION,одеському районі,2,['Одеському районі']
LOCATION,одеському регіону,1,['Одеському регіону']
LOCATION,одеському регіоні,1,['Одеському регіоні']
LOCATION,одеської о,1,['Одеської О']
